customer_id,customer_segment,acquisition_channel,signup_date
CUST-1671,Consumer,Social Media,2022-12-22
CUST-1672,Consumer,Paid Ads,2022-02-10
CUST-1673,Consumer,Organic Search,2022-02-03
CUST-1674,Consumer,Organic Search,2022-01-17
CUST-1675,Small Business,Organic Search,2023-11-08
CUST-1676,Consumer,Referral,2022-06-02
CUST-1677,Consumer,Organic Search,2023-01-13
CUST-1678,Small Business,Organic Search,2023-08-11
CUST-1679,Consumer,Paid Ads,2023-08-22
CUST-1680,Small Business,Organic Search,2023-09-21
CUST-1681,Small Business,Organic Search,2024-05-23
CUST-1682,Small Business,Organic Search,2022-12-08
CUST-1683,Consumer,Paid Ads,2022-01-27
CUST-1684,Consumer,Paid Ads,2024-04-04
CUST-1685,Small Business,Paid Ads,2022-10-14
CUST-1686,Consumer,Paid Ads,2023-10-08
CUST-1687,Consumer,Referral,2024-01-01
CUST-1688,Small Business,Paid Ads,2022-06-17
CUST-1689,Corporate,Organic Search,2023-09-02
CUST-1690,Consumer,Organic Search,2022-09-25
CUST-1691,Consumer,Paid Ads,2024-01-19
CUST-1692,Consumer,Social Media,2024-03-31
CUST-1693,Small Business,Organic Search,2023-03-31
CUST-1694,Corporate,Social Media,2024-06-24
CUST-1695,Consumer,Organic Search,2023-11-16
CUST-1696,Consumer,Paid Ads,2023-02-05
CUST-1697,Small Business,Social Media,2023-04-21
CUST-1698,Consumer,Organic Search,2023-12-03
CUST-1699,Consumer,Paid Ads,2023-09-26
CUST-1700,Corporate,Organic Search,2023-07-12
CUST-1701,Consumer,Social Media,2023-07-30
CUST-1702,Consumer,Organic Search,2022-05-10
CUST-1703,Consumer,Email Campaign,2024-04-01
CUST-1704,Consumer,Organic Search,2022-12-29
CUST-1705,Small Business,Email Campaign,2023-12-06
CUST-1706,Consumer,Paid Ads,2024-03-29
CUST-1707,Corporate,Social Media,2023-11-24
CUST-1708,Consumer,Organic Search,2022-10-19
CUST-1709,Consumer,Email Campaign,2023-01-06
CUST-1710,Consumer,Organic Search,2024-03-04
CUST-1711,Consumer,Organic Search,2022-01-29
CUST-1712,Consumer,Paid Ads,2022-05-29
CUST-1713,Consumer,Organic Search,2024-02-18
CUST-1714,Consumer,Organic Search,2022-10-23
CUST-1715,Consumer,Referral,2022-01-11
CUST-1716,Small Business,Referral,2023-05-27
CUST-1717,Small Business,Paid Ads,2023-11-07
CUST-1718,Small Business,Referral,2022-04-23
CUST-1719,Consumer,Paid Ads,2022-07-06
CUST-1720,Consumer,Organic Search,2024-03-17
CUST-1721,Small Business,Social Media,2024-01-14
CUST-1722,Consumer,Social Media,2022-08-15
CUST-1723,Consumer,Referral,2022-11-06
CUST-1724,Small Business,Organic Search,2022-04-08
CUST-1725,Small Business,Social Media,2022-02-24
CUST-1726,Consumer,Organic Search,2023-09-15
CUST-1727,Consumer,Organic Search,2023-10-26
CUST-1728,Small Business,Organic Search,2024-01-28
CUST-1729,Consumer,Referral,2023-02-10
CUST-1730,Small Business,Email Campaign,2022-03-10
CUST-1731,Small Business,Social Media,2022-11-08
CUST-1732,Small Business,Paid Ads,2022-10-16
CUST-1733,Consumer,Organic Search,2024-02-01
CUST-1734,Consumer,Organic Search,2023-07-02
CUST-1735,Small Business,Organic Search,2024-01-21
CUST-1736,Consumer,Paid Ads,2022-05-28
CUST-1737,Small Business,Social Media,2023-04-12
CUST-1738,Consumer,Paid Ads,2024-01-09
CUST-1739,Consumer,Organic Search,2022-09-01
CUST-1740,Corporate,Organic Search,2023-05-06
CUST-1741,Small Business,Organic Search,2024-04-28
CUST-1742,Corporate,Paid Ads,2023-05-22
CUST-1743,Small Business,Referral,2022-12-31
CUST-1744,Consumer,Social Media,2023-04-27
CUST-1745,Small Business,Email Campaign,2022-07-20
CUST-1746,Corporate,Paid Ads,2022-06-03
CUST-1747,Consumer,Paid Ads,2023-03-26
CUST-1748,Consumer,Organic Search,2023-05-16
CUST-1749,Consumer,Email Campaign,2022-03-14
CUST-1750,Consumer,Social Media,2023-12-14
CUST-1751,Small Business,Organic Search,2022-10-23
CUST-1752,Consumer,Paid Ads,2022-01-17
CUST-1753,Consumer,Paid Ads,2023-10-03
CUST-1754,Consumer,Paid Ads,2022-08-05
CUST-1755,Consumer,Referral,2022-03-02
CUST-1756,Consumer,Paid Ads,2023-09-08
CUST-1757,Consumer,Paid Ads,2022-02-11
CUST-1758,Corporate,Organic Search,2022-01-25
CUST-1759,Consumer,Organic Search,2022-02-08
CUST-1760,Consumer,Organic Search,2024-03-13
CUST-1761,Consumer,Organic Search,2022-05-11
CUST-1762,Small Business,Social Media,2023-05-13
CUST-1763,Consumer,Social Media,2022-08-17
CUST-1764,Small Business,Organic Search,2022-04-18
CUST-1765,Small Business,Email Campaign,2022-06-21
CUST-1766,Small Business,Organic Search,2023-03-11
CUST-1767,Consumer,Organic Search,2023-04-23
CUST-1768,Small Business,Organic Search,2022-04-12
CUST-1769,Consumer,Paid Ads,2024-05-15
CUST-1770,Corporate,Organic Search,2023-06-08
CUST-1771,Consumer,Paid Ads,2022-10-02
CUST-1772,Consumer,Paid Ads,2023-09-05
CUST-1773,Consumer,Referral,2022-02-13
CUST-1774,Consumer,Organic Search,2024-03-27
CUST-1775,Small Business,Organic Search,2022-01-17
CUST-1776,Consumer,Organic Search,2022-11-26
CUST-1777,Consumer,Paid Ads,2023-07-23
CUST-1778,Consumer,Organic Search,2024-04-02
CUST-1779,Small Business,Email Campaign,2023-05-12
CUST-1780,Small Business,Paid Ads,2024-03-25
CUST-1781,Small Business,Paid Ads,2022-01-12
CUST-1782,Small Business,Paid Ads,2022-11-14
CUST-1783,Consumer,Organic Search,2023-08-15
CUST-1784,Consumer,Organic Search,2022-08-04
CUST-1785,Small Business,Organic Search,2022-12-05
CUST-1786,Consumer,Paid Ads,2024-02-15
CUST-1787,Consumer,Organic Search,2023-10-23
CUST-1788,Consumer,Organic Search,2022-03-22
CUST-1789,Consumer,Referral,2023-12-28
CUST-1790,Consumer,Organic Search,2023-04-30
CUST-1791,Small Business,Email Campaign,2023-01-09
CUST-1792,Consumer,Social Media,2023-12-11
CUST-1793,Consumer,Organic Search,2022-07-19
CUST-1794,Consumer,Organic Search,2023-06-21
CUST-1795,Small Business,Organic Search,2023-04-11
CUST-1796,Consumer,Social Media,2022-03-30
CUST-1797,Corporate,Social Media,2022-09-25
CUST-1798,Corporate,Social Media,2023-10-17
CUST-1799,Consumer,Referral,2023-07-25
CUST-1800,Corporate,Social Media,2023-05-04
CUST-1801,Corporate,Organic Search,2024-05-26
CUST-1802,Small Business,Organic Search,2023-06-22
CUST-1803,Small Business,Email Campaign,2022-02-16
CUST-1804,Consumer,Organic Search,2022-10-15
CUST-1805,Consumer,Organic Search,2024-02-17
CUST-1806,Consumer,Social Media,2022-01-16
CUST-1807,Consumer,Paid Ads,2023-12-12
CUST-1808,Corporate,Referral,2023-02-05
CUST-1809,Consumer,Social Media,2024-03-04
CUST-1810,Small Business,Organic Search,2022-03-27
CUST-1811,Small Business,Referral,2022-09-07
CUST-1812,Small Business,Organic Search,2023-01-26
CUST-1813,Corporate,Organic Search,2024-02-21
CUST-1814,Consumer,Paid Ads,2022-12-01
CUST-1815,Consumer,Organic Search,2023-09-21
CUST-1816,Consumer,Paid Ads,2023-06-03
CUST-1817,Consumer,Organic Search,2022-05-17
CUST-1818,Consumer,Paid Ads,2024-06-01
CUST-1819,Consumer,Paid Ads,2023-11-19
CUST-1820,Small Business,Social Media,2024-04-19
CUST-1821,Consumer,Email Campaign,2023-05-13
CUST-1822,Consumer,Organic Search,2024-04-06
CUST-1823,Small Business,Paid Ads,2023-12-28
CUST-1824,Consumer,Paid Ads,2023-04-22
CUST-1825,Consumer,Organic Search,2023-08-17
CUST-1826,Small Business,Social Media,2022-08-11
CUST-1827,Consumer,Social Media,2023-01-07
CUST-1828,Small Business,Organic Search,2023-02-06
CUST-1829,Consumer,Paid Ads,2023-03-19
CUST-1830,Small Business,Organic Search,2023-05-05
CUST-1831,Consumer,Paid Ads,2023-09-07
CUST-1832,Consumer,Organic Search,2022-09-30
CUST-1833,Consumer,Referral,2023-06-10
CUST-1834,Small Business,Social Media,2022-06-08
CUST-1835,Consumer,Paid Ads,2022-06-01
CUST-1836,Consumer,Paid Ads,2023-09-12
CUST-1837,Corporate,Email Campaign,2022-07-07
CUST-1838,Small Business,Paid Ads,2024-03-23
CUST-1839,Consumer,Organic Search,2022-04-08
CUST-1840,Small Business,Paid Ads,2022-05-11
CUST-1841,Consumer,Email Campaign,2024-03-15
CUST-1842,Consumer,Social Media,2022-06-20
CUST-1843,Consumer,Social Media,2022-07-02
CUST-1844,Corporate,Email Campaign,2022-12-30
CUST-1845,Corporate,Email Campaign,2022-02-08
CUST-1846,Consumer,Email Campaign,2023-06-11
CUST-1847,Consumer,Organic Search,2024-06-06
CUST-1848,Consumer,Paid Ads,2023-05-12
CUST-1849,Corporate,Social Media,2023-05-31
CUST-1850,Corporate,Social Media,2022-12-15
CUST-1851,Consumer,Paid Ads,2023-02-01
CUST-1852,Small Business,Organic Search,2023-12-23
CUST-1853,Small Business,Social Media,2022-06-10
CUST-1854,Consumer,Social Media,2022-01-16
CUST-1855,Consumer,Organic Search,2023-05-08
CUST-1856,Consumer,Paid Ads,2023-03-02
CUST-1857,Small Business,Organic Search,2022-04-18
CUST-1858,Small Business,Organic Search,2024-06-12
CUST-1859,Consumer,Organic Search,2023-03-26
CUST-1860,Corporate,Paid Ads,2022-11-07
CUST-1861,Consumer,Paid Ads,2024-01-09
CUST-1862,Consumer,Paid Ads,2022-06-19
CUST-1863,Small Business,Social Media,2023-06-30
CUST-1864,Small Business,Email Campaign,2023-02-18
CUST-1865,Consumer,Organic Search,2022-09-08
CUST-1866,Consumer,Organic Search,2024-01-29
CUST-1867,Consumer,Email Campaign,2024-02-20
CUST-1868,Consumer,Organic Search,2022-05-21
CUST-1869,Consumer,Referral,2022-10-01
CUST-1870,Consumer,Email Campaign,2023-02-20
CUST-1871,Small Business,Paid Ads,2023-08-31
CUST-1872,Consumer,Referral,2024-01-09
CUST-1873,Small Business,Organic Search,2024-06-09
CUST-1874,Small Business,Organic Search,2022-02-08
CUST-1875,Consumer,Social Media,2024-03-24
CUST-1876,Consumer,Paid Ads,2022-01-29
CUST-1877,Small Business,Referral,2023-04-22
CUST-1878,Consumer,Organic Search,2022-11-14
CUST-1879,Small Business,Paid Ads,2022-09-02
CUST-1880,Small Business,Paid Ads,2024-01-18
CUST-1881,Small Business,Social Media,2023-11-28
CUST-1882,Corporate,Organic Search,2022-09-29
CUST-1883,Consumer,Paid Ads,2023-03-16
CUST-1884,Consumer,Email Campaign,2024-01-18
CUST-1885,Consumer,Organic Search,2022-08-27
CUST-1886,Consumer,Email Campaign,2023-01-12
CUST-1887,Consumer,Paid Ads,2022-09-23
CUST-1888,Consumer,Social Media,2022-12-25
CUST-1889,Corporate,Social Media,2022-12-06
CUST-1890,Consumer,Organic Search,2023-01-24
CUST-1891,Consumer,Paid Ads,2023-07-31
CUST-1892,Consumer,Email Campaign,2023-11-20
CUST-1893,Consumer,Paid Ads,2022-01-03
CUST-1894,Consumer,Referral,2023-03-05
CUST-1895,Consumer,Paid Ads,2022-05-22
CUST-1896,Consumer,Organic Search,2023-01-11
CUST-1897,Consumer,Paid Ads,2023-11-01
CUST-1898,Corporate,Referral,2022-11-20
CUST-1899,Corporate,Organic Search,2022-05-26
CUST-1900,Small Business,Email Campaign,2022-10-20
CUST-1901,Consumer,Email Campaign,2023-10-27
CUST-1902,Small Business,Paid Ads,2023-03-08
CUST-1903,Corporate,Organic Search,2023-12-06
CUST-1904,Consumer,Social Media,2023-08-08
CUST-1905,Small Business,Organic Search,2023-02-03
CUST-1906,Consumer,Social Media,2024-03-27
CUST-1907,Small Business,Paid Ads,2024-06-07
CUST-1908,Corporate,Paid Ads,2022-12-10
CUST-1909,Consumer,Social Media,2022-05-20
CUST-1910,Corporate,Paid Ads,2022-07-06
CUST-1911,Consumer,Paid Ads,2024-03-15
CUST-1912,Corporate,Paid Ads,2022-03-02
CUST-1913,Consumer,Paid Ads,2023-01-15
CUST-1914,Small Business,Paid Ads,2023-12-11
CUST-1915,Consumer,Email Campaign,2024-03-17
CUST-1916,Consumer,Paid Ads,2023-03-16
CUST-1917,Consumer,Paid Ads,2022-11-15
CUST-1918,Corporate,Social Media,2022-10-29
CUST-1919,Small Business,Organic Search,2022-12-10
CUST-1920,Small Business,Organic Search,2022-01-11
CUST-1921,Corporate,Referral,2022-03-03
CUST-1922,Consumer,Social Media,2024-04-24
CUST-1923,Consumer,Paid Ads,2022-08-14
CUST-1924,Consumer,Social Media,2022-06-02
CUST-1925,Consumer,Organic Search,2023-12-12
CUST-1926,Consumer,Paid Ads,2023-07-18
CUST-1927,Consumer,Paid Ads,2024-02-11
CUST-1928,Consumer,Paid Ads,2023-07-25
CUST-1929,Consumer,Paid Ads,2023-08-07
CUST-1930,Consumer,Organic Search,2023-10-22
CUST-1931,Consumer,Organic Search,2024-05-10
CUST-1932,Corporate,Referral,2023-07-29
CUST-1933,Small Business,Paid Ads,2022-11-06
CUST-1934,Corporate,Paid Ads,2024-06-03
CUST-1935,Consumer,Organic Search,2022-08-31
CUST-1936,Consumer,Organic Search,2023-05-08
CUST-1937,Small Business,Social Media,2023-01-01
CUST-1938,Consumer,Paid Ads,2022-11-26
CUST-1939,Consumer,Paid Ads,2022-04-17
CUST-1940,Consumer,Organic Search,2022-08-14
CUST-1941,Consumer,Social Media,2024-04-04
CUST-1942,Consumer,Organic Search,2022-08-06
CUST-1943,Consumer,Organic Search,2024-01-23
CUST-1944,Small Business,Paid Ads,2023-05-21
CUST-1945,Consumer,Organic Search,2022-09-16
CUST-1946,Consumer,Organic Search,2024-06-06
CUST-1947,Small Business,Social Media,2024-02-13
CUST-1948,Consumer,Social Media,2023-06-01
CUST-1949,Consumer,Email Campaign,2024-02-12
CUST-1950,Small Business,Paid Ads,2022-02-23
CUST-1951,Consumer,Organic Search,2022-02-16
CUST-1952,Consumer,Organic Search,2023-12-28
CUST-1953,Consumer,Referral,2023-11-20
CUST-1954,Consumer,Paid Ads,2023-06-05
CUST-1955,Consumer,Social Media,2022-04-09
CUST-1956,Small Business,Organic Search,2022-01-20
CUST-1957,Consumer,Paid Ads,2024-06-08
CUST-1958,Consumer,Organic Search,2024-01-23
CUST-1959,Consumer,Paid Ads,2023-07-27
CUST-1960,Consumer,Referral,2024-06-09
CUST-1961,Consumer,Referral,2023-05-05
CUST-1962,Consumer,Paid Ads,2023-02-23
CUST-1963,Consumer,Paid Ads,2023-11-21
CUST-1964,Consumer,Referral,2024-04-29
CUST-1965,Consumer,Social Media,2022-03-03
CUST-1966,Consumer,Organic Search,2022-05-25
CUST-1967,Small Business,Paid Ads,2022-08-04
CUST-1968,Consumer,Organic Search,2022-01-03
CUST-1969,Consumer,Paid Ads,2022-06-09
CUST-1970,Consumer,Paid Ads,2024-01-09
CUST-1971,Small Business,Paid Ads,2024-02-20
CUST-1972,Consumer,Paid Ads,2022-04-30
CUST-1973,Small Business,Organic Search,2024-06-11
CUST-1974,Small Business,Paid Ads,2022-03-30
CUST-1975,Small Business,Email Campaign,2022-11-25
CUST-1976,Consumer,Social Media,2023-08-03
CUST-1977,Consumer,Organic Search,2024-06-28
CUST-1978,Small Business,Referral,2022-12-23
CUST-1979,Corporate,Email Campaign,2023-09-02
CUST-1980,Corporate,Organic Search,2022-09-24
CUST-1981,Consumer,Organic Search,2023-09-09
CUST-1982,Consumer,Social Media,2022-11-19
CUST-1983,Consumer,Email Campaign,2023-09-27
CUST-1984,Small Business,Referral,2023-06-25
CUST-1985,Consumer,Email Campaign,2023-10-11
CUST-1986,Consumer,Paid Ads,2022-07-14
CUST-1987,Small Business,Paid Ads,2024-01-08
CUST-1988,Consumer,Organic Search,2022-11-28
CUST-1989,Small Business,Organic Search,2022-06-19
CUST-1990,Consumer,Paid Ads,2023-06-05
CUST-1991,Consumer,Paid Ads,2023-04-08
CUST-1992,Consumer,Paid Ads,2022-02-09
CUST-1993,Small Business,Social Media,2023-06-21
CUST-1994,Consumer,Organic Search,2022-09-18
CUST-1995,Consumer,Paid Ads,2023-01-30
CUST-1996,Corporate,Organic Search,2022-08-14
CUST-1997,Consumer,Paid Ads,2022-05-04
CUST-1998,Consumer,Social Media,2022-02-07
CUST-1999,Consumer,Social Media,2022-11-24
CUST-2000,Consumer,Referral,2022-09-08
CUST-2001,Consumer,Organic Search,2024-06-19
CUST-2002,Consumer,Paid Ads,2022-06-25
CUST-2003,Consumer,Organic Search,2023-08-25
CUST-2004,Consumer,Paid Ads,2023-03-30
CUST-2005,Small Business,Email Campaign,2022-02-06
CUST-2006,Consumer,Social Media,2022-11-12
CUST-2007,Consumer,Email Campaign,2023-11-19
CUST-2008,Consumer,Organic Search,2024-03-06
CUST-2009,Consumer,Email Campaign,2023-08-16
CUST-2010,Consumer,Organic Search,2022-04-24
CUST-2011,Consumer,Email Campaign,2022-02-09
CUST-2012,Small Business,Organic Search,2022-10-28
CUST-2013,Consumer,Organic Search,2022-08-12
CUST-2014,Corporate,Paid Ads,2022-11-14
CUST-2015,Corporate,Referral,2022-12-15
CUST-2016,Consumer,Organic Search,2022-04-25
CUST-2017,Consumer,Paid Ads,2023-11-29
CUST-2018,Consumer,Email Campaign,2022-11-19
CUST-2019,Small Business,Paid Ads,2023-07-22
CUST-2020,Consumer,Organic Search,2022-02-09
CUST-2021,Consumer,Paid Ads,2024-05-15
CUST-2022,Consumer,Paid Ads,2022-02-09
CUST-2023,Small Business,Email Campaign,2024-05-08
CUST-2024,Small Business,Social Media,2024-01-19
CUST-2025,Consumer,Paid Ads,2022-10-16
CUST-2026,Small Business,Referral,2022-09-19
CUST-2027,Consumer,Paid Ads,2022-08-04
CUST-2028,Consumer,Organic Search,2022-05-27
CUST-2029,Small Business,Organic Search,2022-12-02
CUST-2030,Consumer,Paid Ads,2022-06-17
CUST-2031,Consumer,Organic Search,2022-04-02
CUST-2032,Consumer,Referral,2022-12-19
CUST-2033,Small Business,Social Media,2023-07-25
CUST-2034,Small Business,Organic Search,2023-07-25
CUST-2035,Consumer,Paid Ads,2024-03-26
CUST-2036,Small Business,Social Media,2023-11-12
CUST-2037,Consumer,Referral,2024-02-20
CUST-2038,Consumer,Email Campaign,2022-12-29
CUST-2039,Consumer,Paid Ads,2023-07-11
CUST-2040,Consumer,Social Media,2022-12-11
CUST-2041,Consumer,Paid Ads,2023-11-24
CUST-2042,Corporate,Paid Ads,2022-06-19
CUST-2043,Consumer,Organic Search,2022-12-22
CUST-2044,Consumer,Organic Search,2022-07-10
CUST-2045,Consumer,Paid Ads,2023-10-29
CUST-2046,Consumer,Organic Search,2023-02-26
CUST-2047,Corporate,Organic Search,2023-12-01
CUST-2048,Consumer,Social Media,2022-01-07
CUST-2049,Consumer,Organic Search,2022-05-13
CUST-2050,Small Business,Paid Ads,2024-01-17
CUST-2051,Consumer,Paid Ads,2023-07-11
CUST-2052,Consumer,Referral,2024-04-05
CUST-2053,Consumer,Paid Ads,2024-01-31
CUST-2054,Consumer,Organic Search,2022-01-31
CUST-2055,Corporate,Paid Ads,2023-06-19
CUST-2056,Small Business,Email Campaign,2023-03-02
CUST-2057,Consumer,Referral,2023-01-29
CUST-2058,Small Business,Paid Ads,2023-11-03
CUST-2059,Consumer,Organic Search,2022-12-29
CUST-2060,Consumer,Email Campaign,2023-03-13
CUST-2061,Consumer,Organic Search,2023-11-01
CUST-2062,Consumer,Paid Ads,2023-07-05
CUST-2063,Consumer,Paid Ads,2022-03-23
CUST-2064,Consumer,Organic Search,2022-12-22
CUST-2065,Corporate,Organic Search,2022-09-15
CUST-2066,Consumer,Organic Search,2023-12-19
CUST-2067,Consumer,Social Media,2023-08-12
CUST-2068,Consumer,Referral,2023-06-08
CUST-2069,Consumer,Organic Search,2022-10-22
CUST-2070,Consumer,Email Campaign,2022-08-12
CUST-2071,Consumer,Organic Search,2023-06-09
CUST-2072,Small Business,Paid Ads,2022-02-15
CUST-2073,Consumer,Organic Search,2023-10-29
CUST-2074,Consumer,Referral,2022-04-23
CUST-2075,Consumer,Social Media,2022-08-21
CUST-2076,Consumer,Social Media,2022-01-17
CUST-2077,Consumer,Email Campaign,2022-12-26
CUST-2078,Small Business,Social Media,2022-08-11
CUST-2079,Consumer,Referral,2024-05-15
CUST-2080,Consumer,Social Media,2023-12-01
CUST-2081,Consumer,Referral,2023-03-24
CUST-2082,Consumer,Paid Ads,2024-05-05
CUST-2083,Consumer,Organic Search,2022-12-31
CUST-2084,Small Business,Paid Ads,2023-11-06
CUST-2085,Consumer,Organic Search,2022-11-22
CUST-2086,Small Business,Paid Ads,2023-04-12
CUST-2087,Consumer,Paid Ads,2023-02-18
CUST-2088,Small Business,Paid Ads,2023-03-31
CUST-2089,Consumer,Organic Search,2023-08-09
CUST-2090,Small Business,Organic Search,2022-08-21
CUST-2091,Consumer,Paid Ads,2022-08-12
CUST-2092,Corporate,Referral,2024-04-10
CUST-2093,Consumer,Paid Ads,2023-02-16
CUST-2094,Consumer,Paid Ads,2023-07-26
CUST-2095,Consumer,Social Media,2022-12-01
CUST-2096,Small Business,Paid Ads,2022-08-10
CUST-2097,Consumer,Organic Search,2022-02-06
CUST-2098,Small Business,Paid Ads,2022-10-05
CUST-2099,Consumer,Organic Search,2022-07-15
CUST-2100,Consumer,Referral,2024-05-13
CUST-2101,Consumer,Organic Search,2023-04-29
CUST-2102,Corporate,Paid Ads,2022-08-30
CUST-2103,Small Business,Organic Search,2022-11-20
CUST-2104,Corporate,Organic Search,2024-01-01
CUST-2105,Consumer,Social Media,2022-07-11
CUST-2106,Consumer,Organic Search,2022-01-17
CUST-2107,Small Business,Organic Search,2023-06-08
CUST-2108,Consumer,Paid Ads,2023-02-05
CUST-2109,Small Business,Organic Search,2024-06-24
CUST-2110,Corporate,Organic Search,2024-06-04
CUST-2111,Corporate,Email Campaign,2023-12-06
CUST-2112,Small Business,Social Media,2022-01-22
CUST-2113,Consumer,Email Campaign,2023-04-19
CUST-2114,Consumer,Email Campaign,2022-04-30
CUST-2115,Corporate,Social Media,2022-07-29
CUST-2116,Consumer,Organic Search,2022-11-02
CUST-2117,Small Business,Social Media,2022-09-27
CUST-2118,Small Business,Email Campaign,2023-12-05
CUST-2119,Consumer,Social Media,2023-11-18
CUST-2120,Corporate,Paid Ads,2022-10-12
CUST-2121,Consumer,Organic Search,2023-12-17
CUST-2122,Consumer,Email Campaign,2023-11-07
CUST-2123,Consumer,Social Media,2024-02-02
CUST-2124,Consumer,Referral,2022-08-15
CUST-2125,Consumer,Organic Search,2023-01-16
CUST-2126,Consumer,Organic Search,2023-04-05
CUST-2127,Small Business,Organic Search,2022-01-07
CUST-2128,Corporate,Social Media,2022-01-29
CUST-2129,Consumer,Organic Search,2024-06-25
CUST-2130,Consumer,Organic Search,2022-02-02
CUST-2131,Corporate,Referral,2023-10-08
CUST-2132,Consumer,Organic Search,2024-05-28
CUST-2133,Consumer,Email Campaign,2022-03-20
CUST-2134,Consumer,Paid Ads,2023-04-04
CUST-2135,Consumer,Email Campaign,2023-07-24
CUST-2136,Consumer,Paid Ads,2023-06-22
CUST-2137,Corporate,Email Campaign,2023-04-27
CUST-2138,Consumer,Referral,2023-03-06
CUST-2139,Consumer,Organic Search,2024-01-08
CUST-2140,Consumer,Organic Search,2022-10-12
CUST-2141,Consumer,Organic Search,2023-05-31
CUST-2142,Small Business,Social Media,2022-04-09
CUST-2143,Small Business,Email Campaign,2023-02-01
CUST-2144,Small Business,Paid Ads,2023-05-04
CUST-2145,Consumer,Paid Ads,2022-02-08
CUST-2146,Corporate,Organic Search,2022-09-28
CUST-2147,Small Business,Email Campaign,2024-06-05
CUST-2148,Small Business,Referral,2024-03-07
CUST-2149,Consumer,Organic Search,2022-06-06
CUST-2150,Consumer,Paid Ads,2022-03-16
CUST-2151,Consumer,Organic Search,2024-06-02
CUST-2152,Small Business,Paid Ads,2024-03-10
CUST-2153,Consumer,Paid Ads,2022-05-10
CUST-2154,Consumer,Organic Search,2023-11-18
CUST-2155,Corporate,Paid Ads,2022-03-25
CUST-2156,Corporate,Organic Search,2022-01-22
CUST-2157,Corporate,Paid Ads,2023-04-04
CUST-2158,Consumer,Paid Ads,2023-06-23
CUST-2159,Small Business,Organic Search,2023-12-08
CUST-2160,Consumer,Social Media,2024-04-28
CUST-2161,Consumer,Social Media,2023-01-17
CUST-2162,Consumer,Paid Ads,2024-01-18
CUST-2163,Consumer,Organic Search,2023-03-16
CUST-2164,Consumer,Social Media,2023-08-27
CUST-2165,Small Business,Referral,2022-01-21
CUST-2166,Consumer,Organic Search,2022-10-30
CUST-2167,Small Business,Organic Search,2024-05-18
CUST-2168,Consumer,Organic Search,2022-03-25
CUST-2169,Consumer,Paid Ads,2024-02-13
CUST-2170,Consumer,Organic Search,2023-10-21
CUST-2171,Consumer,Paid Ads,2023-03-29
CUST-2172,Consumer,Social Media,2023-01-22
CUST-2173,Consumer,Paid Ads,2023-05-22
CUST-2174,Consumer,Paid Ads,2022-09-14
CUST-2175,Consumer,Paid Ads,2023-07-24
CUST-2176,Consumer,Paid Ads,2024-06-10
CUST-2177,Corporate,Organic Search,2023-06-11
CUST-2178,Consumer,Organic Search,2022-06-11
CUST-2179,Small Business,Email Campaign,2022-06-12
CUST-2180,Small Business,Organic Search,2024-04-11
CUST-2181,Corporate,Social Media,2024-03-03
CUST-2182,Small Business,Referral,2024-03-02
CUST-2183,Consumer,Organic Search,2023-06-08
CUST-2184,Small Business,Paid Ads,2024-02-25
CUST-2185,Corporate,Paid Ads,2022-09-28
CUST-2186,Consumer,Email Campaign,2023-05-07
CUST-2187,Consumer,Referral,2022-07-27
CUST-2188,Consumer,Social Media,2023-06-23
CUST-2189,Small Business,Organic Search,2023-08-07
CUST-2190,Small Business,Social Media,2022-03-01
CUST-2191,Consumer,Paid Ads,2023-03-06
CUST-2192,Consumer,Paid Ads,2023-10-19
CUST-2193,Consumer,Organic Search,2023-08-28
CUST-2194,Consumer,Organic Search,2022-11-05
CUST-2195,Corporate,Social Media,2023-06-04
CUST-2196,Consumer,Paid Ads,2023-08-14
CUST-2197,Consumer,Organic Search,2022-01-27
CUST-2198,Consumer,Paid Ads,2023-11-17
CUST-2199,Small Business,Email Campaign,2023-07-16
CUST-2200,Consumer,Social Media,2022-07-18
CUST-2201,Small Business,Organic Search,2023-01-22
CUST-2202,Consumer,Organic Search,2022-12-15
CUST-2203,Consumer,Organic Search,2023-11-24
CUST-2204,Consumer,Referral,2023-06-20
CUST-2205,Consumer,Paid Ads,2024-04-07
CUST-2206,Consumer,Paid Ads,2023-01-13
CUST-2207,Corporate,Paid Ads,2024-06-17
CUST-2208,Small Business,Paid Ads,2023-07-12
CUST-2209,Corporate,Email Campaign,2023-06-11
CUST-2210,Consumer,Paid Ads,2022-06-02
CUST-2211,Corporate,Organic Search,2024-01-04
CUST-2212,Consumer,Organic Search,2022-07-25
CUST-2213,Consumer,Paid Ads,2023-03-31
CUST-2214,Consumer,Referral,2022-09-30
CUST-2215,Consumer,Organic Search,2024-06-12
CUST-2216,Small Business,Email Campaign,2022-08-24
CUST-2217,Consumer,Social Media,2024-05-01
CUST-2218,Consumer,Organic Search,2024-01-10
CUST-2219,Consumer,Organic Search,2023-06-05
CUST-2220,Consumer,Organic Search,2023-11-09
CUST-2221,Consumer,Social Media,2024-04-10
CUST-2222,Consumer,Organic Search,2023-12-27
CUST-2223,Small Business,Paid Ads,2023-05-16
CUST-2224,Small Business,Paid Ads,2022-04-27
CUST-2225,Consumer,Social Media,2023-01-21
CUST-2226,Consumer,Organic Search,2022-12-10
CUST-2227,Consumer,Paid Ads,2023-08-07
