order_id,customer_id,order_date,product_id,product_name,quantity,unit_price,gross_revenue,discount_amount,net_revenue,product_cost,margin,region,state,city,category,subcategory,brand,shipping_date,delivery_date,delivery_status,return_flag,dispute_flag,logistics_hub,transit_days,shipping_cost,customer_segment,acquisition_channel,order_year,order_quarter,order_month,order_day,discount_rate,margin_rate,transit_bucket,is_delayed,customer_order_rank,is_repeat_order
ORD-20871,CUST-2342,2023-04-27,PROD-0040,ApexGear Bags & Luggage 1,1,80.94,80.94,16.19,64.75,29.37,35.38,East,Pennsylvania,New York,Apparel & Fashion,Bags & Luggage,Apexgear,2023-04-28,2023-05-03,Delivered,0,0,Hub-East-NewYork,5.0,21.36,Consumer,Referral,2023,2023Q2,2023-04,Thursday,0.2,0.5464,5-6 Days (Delayed),0,2,1
ORD-24421,CUST-2342,2023-08-14,PROD-0009,OmniVolt Audio & Headphones 2,1,748.01,748.01,74.8,673.21,594.79,78.42,North,Wisconsin,Chicago,Electronics,Audio & Headphones,Omnivolt,2023-08-16,2023-08-20,Delivered,0,0,Hub-North-Chicago,4.0,16.35,Consumer,Referral,2023,2023Q3,2023-08,Monday,0.1,0.1165,3-4 Days (Standard),0,3,1
ORD-15713,CUST-2342,2023-10-27,PROD-0091,DermaCare Wellness & Vitamins 1,1,45.65,45.65,4.57,41.08,16.85,24.23,North,Illinois,Milwaukee,Health & Beauty,Wellness & Vitamins,Dermacare,2023-10-29,2023-10-31,Delivered,0,0,Hub-North-Chicago,2.0,18.63,Consumer,Referral,2023,2023Q4,2023-10,Friday,0.1001,0.5898,1-2 Days (Fast),0,4,1
ORD-21087,CUST-2342,2023-11-23,PROD-0038,ApexGear Women's Apparel 1,1,49.19,49.19,2.46,46.73,21.86,24.87,South,Georgia,Charlotte,Apparel & Fashion,Women'S Apparel,Apexgear,2023-11-25,2023-11-28,Delivered,0,1,Hub-South-Atlanta,3.0,9.29,Consumer,Referral,2023,2023Q4,2023-11,Thursday,0.05,0.5322,3-4 Days (Standard),0,5,1
ORD-21865,CUST-2342,2024-09-17,PROD-0073,CozyNest Small Appliances 2,2,411.12,822.24,0.0,822.24,468.32,353.92,North,Illinois,Chicago,Home & Kitchen,Small Appliances,Cozynest,2024-09-19,2024-09-23,Delivered,0,0,Hub-North-Chicago,4.0,10.92,Consumer,Referral,2024,2024Q3,2024-09,Tuesday,0.0,0.4304,3-4 Days (Standard),0,6,1
ORD-23320,CUST-2342,2024-10-29,PROD-0048,AuraHome Furniture & Decor 1,1,403.51,403.51,0.0,403.51,246.77,156.74,Central,Kansas,St. Louis,Home & Kitchen,Furniture & Decor,Aurahome,2024-10-31,2024-11-05,Delivered,0,0,Hub-Central-Denver,5.0,21.9,Consumer,Referral,2024,2024Q4,2024-10,Tuesday,0.0,0.3884,5-6 Days (Delayed),0,7,1
ORD-20778,CUST-2343,2024-01-25,PROD-0025,UrbanChic Women's Apparel 2,1,76.89,76.89,7.69,69.2,28.76,40.44,North,Ohio,Columbus,Apparel & Fashion,Women'S Apparel,Urbanchic,2024-01-27,2024-02-01,Delivered,0,0,Hub-North-Chicago,5.0,21.13,Consumer,Organic Search,2024,2024Q1,2024-01,Thursday,0.1,0.5844,5-6 Days (Delayed),0,1,0
ORD-24516,CUST-2343,2024-04-07,PROD-0103,TrailBlaze Fitness Equipment 1,1,347.03,347.03,86.76,260.27,179.65,80.62,Central,Kansas,Kansas City,Sports & Outdoors,Fitness Equipment,Trailblaze,2024-04-09,2024-04-13,Delivered,0,0,Hub-Central-Denver,4.0,19.96,Consumer,Organic Search,2024,2024Q2,2024-04,Sunday,0.25,0.3098,3-4 Days (Standard),0,2,1
ORD-13697,CUST-2343,2024-07-10,PROD-0061,HavenCraft Cookware 1,1,380.88,380.88,19.04,361.84,178.23,183.61,South,Texas,Charlotte,Home & Kitchen,Cookware,Havencraft,2024-07-11,2024-07-16,Delivered,0,0,Hub-South-Atlanta,5.0,20.75,Consumer,Organic Search,2024,2024Q3,2024-07,Wednesday,0.05,0.5074,5-6 Days (Delayed),0,3,1
ORD-12209,CUST-2343,2024-07-29,PROD-0025,UrbanChic Women's Apparel 2,1,76.89,76.89,19.22,57.67,28.76,28.91,North,Michigan,Milwaukee,Apparel & Fashion,Women'S Apparel,Urbanchic,2024-07-31,2024-08-03,Delivered,0,0,Hub-North-Chicago,3.0,16.22,Consumer,Organic Search,2024,2024Q3,2024-07,Monday,0.25,0.5013,3-4 Days (Standard),0,4,1
ORD-14818,CUST-2343,2024-08-22,PROD-0021,SoundPeak Accessories 1,1,517.04,517.04,0.0,517.04,388.67,128.37,South,Florida,Charlotte,Electronics,Accessories,Soundpeak,2024-08-24,2024-08-28,Delivered,0,0,Hub-South-Atlanta,4.0,13.49,Consumer,Organic Search,2024,2024Q3,2024-08,Thursday,0.0,0.2483,3-4 Days (Standard),0,5,1
ORD-12288,CUST-2344,2023-07-08,PROD-0091,DermaCare Wellness & Vitamins 1,1,45.65,45.65,0.0,45.65,16.85,28.8,Central,Missouri,Denver,Health & Beauty,Wellness & Vitamins,Dermacare,2023-07-10,2023-07-13,Delivered,0,0,Hub-Central-Denver,3.0,19.6,Consumer,Organic Search,2023,2023Q3,2023-07,Saturday,0.0,0.6309,3-4 Days (Standard),0,1,0
ORD-19036,CUST-2344,2023-09-21,PROD-0106,TrailBlaze Cycling & Action 1,2,50.06,100.12,15.02,85.1,68.86,16.24,North,Illinois,Milwaukee,Sports & Outdoors,Cycling & Action,Trailblaze,2023-09-23,2023-09-25,Delivered,0,0,Hub-North-Chicago,2.0,19.53,Consumer,Organic Search,2023,2023Q3,2023-09,Thursday,0.15,0.1908,1-2 Days (Fast),0,2,1
ORD-12881,CUST-2344,2024-05-04,PROD-0072,CozyNest Small Appliances 1,1,229.86,229.86,11.49,218.37,127.72,90.65,East,Massachusetts,Boston,Home & Kitchen,Small Appliances,Cozynest,2024-05-06,2024-05-08,Delivered,0,0,Hub-East-NewYork,2.0,9.82,Consumer,Organic Search,2024,2024Q2,2024-05,Saturday,0.05,0.4151,1-2 Days (Fast),0,3,1
ORD-21992,CUST-2344,2024-05-30,PROD-0058,LuxLiving Bedding 2,1,66.82,66.82,6.68,60.14,32.07,28.07,North,Illinois,Columbus,Home & Kitchen,Bedding,Luxliving,2024-05-31,2024-06-03,Delivered,0,0,Hub-North-Chicago,3.0,11.2,Consumer,Organic Search,2024,2024Q2,2024-05,Thursday,0.1,0.4667,3-4 Days (Standard),0,4,1
ORD-23926,CUST-2345,2024-07-26,PROD-0039,ApexGear Footwear 1,1,201.11,201.11,20.11,181.0,77.6,103.4,North,Illinois,Columbus,Apparel & Fashion,Footwear,Apexgear,2024-07-28,2024-08-02,Delivered,0,0,Hub-North-Chicago,5.0,9.67,Consumer,Referral,2024,2024Q3,2024-07,Friday,0.1,0.5713,5-6 Days (Delayed),0,1,0
ORD-11339,CUST-2345,2024-08-05,PROD-0004,TechNova Audio & Headphones 2,1,101.53,101.53,0.0,101.53,60.96,40.57,West,Washington,Las Vegas,Electronics,Audio & Headphones,Technova,2024-08-07,2024-08-13,Delivered,0,0,Hub-West-Seattle,6.0,17.12,Consumer,Referral,2024,2024Q3,2024-08,Monday,0.0,0.3996,5-6 Days (Delayed),1,2,1
ORD-16623,CUST-2346,2023-12-24,PROD-0049,AuraHome Furniture & Decor 2,2,383.5,767.0,0.0,767.0,516.06,250.94,West,Washington,Seattle,Home & Kitchen,Furniture & Decor,Aurahome,2023-12-25,2023-12-26,Delivered,0,0,Hub-West-Seattle,1.0,14.88,Small Business,Organic Search,2023,2023Q4,2023-12,Sunday,0.0,0.3272,1-2 Days (Fast),0,1,0
ORD-22888,CUST-2347,2024-04-06,PROD-0109,SummitPro Outdoor Gear 1,1,280.33,280.33,0.0,280.33,194.01,86.32,East,New Jersey,New York,Sports & Outdoors,Outdoor Gear,Summitpro,2024-04-08,2024-04-10,Delivered,0,0,Hub-East-NewYork,2.0,7.67,Corporate,Organic Search,2024,2024Q2,2024-04,Saturday,0.0,0.3079,1-2 Days (Fast),0,1,0
ORD-15807,CUST-2347,2024-06-24,PROD-0014,PulseAudio Audio & Headphones 2,1,530.41,530.41,0.0,530.41,362.44,167.97,North,Wisconsin,Milwaukee,Electronics,Audio & Headphones,Pulseaudio,2024-06-25,2024-06-28,Delivered,0,0,Hub-North-Chicago,3.0,18.62,Corporate,Organic Search,2024,2024Q2,2024-06,Monday,0.0,0.3167,3-4 Days (Standard),0,2,1
ORD-12254,CUST-2347,2024-08-16,PROD-0109,SummitPro Outdoor Gear 1,1,280.33,280.33,0.0,280.33,194.01,86.32,West,Oregon,Seattle,Sports & Outdoors,Outdoor Gear,Summitpro,2024-08-17,2024-08-20,Delivered,0,0,Hub-West-Seattle,3.0,12.4,Corporate,Organic Search,2024,2024Q3,2024-08,Friday,0.0,0.3079,3-4 Days (Standard),0,3,1
ORD-23296,CUST-2348,2023-11-25,PROD-0116,VeloSprint Sportswear 1,1,242.97,242.97,36.45,206.52,124.3,82.22,South,Texas,Dallas,Sports & Outdoors,Sportswear,Velosprint,2023-11-26,2023-11-30,Delivered,0,0,Hub-South-Atlanta,4.0,14.26,Consumer,Paid Ads,2023,2023Q4,2023-11,Saturday,0.15,0.3981,3-4 Days (Standard),0,1,0
ORD-13802,CUST-2349,2023-04-16,PROD-0077,GlowLabs Fragrance 1,1,75.69,75.69,0.0,75.69,35.53,40.16,North,Wisconsin,Milwaukee,Health & Beauty,Fragrance,Glowlabs,2023-04-17,2023-04-21,Delivered,0,0,Hub-North-Chicago,4.0,16.67,Consumer,Email Campaign,2023,2023Q2,2023-04,Sunday,0.0,0.5306,3-4 Days (Standard),0,1,0
ORD-16084,CUST-2349,2023-07-27,PROD-0116,VeloSprint Sportswear 1,1,242.97,242.97,0.0,242.97,124.3,118.67,West,Nevada,San Francisco,Sports & Outdoors,Sportswear,Velosprint,2023-07-29,2023-08-01,Delivered,0,0,Hub-West-Seattle,3.0,18.24,Consumer,Email Campaign,2023,2023Q3,2023-07,Thursday,0.0,0.4884,3-4 Days (Standard),0,2,1
ORD-13100,CUST-2349,2023-10-22,PROD-0003,TechNova Audio & Headphones 1,2,613.24,1226.48,183.97,1042.51,748.16,294.35,North,Wisconsin,Detroit,Electronics,Audio & Headphones,Technova,2023-10-23,2023-10-25,Delivered,0,0,Hub-North-Chicago,2.0,15.99,Consumer,Email Campaign,2023,2023Q4,2023-10,Sunday,0.15,0.2823,1-2 Days (Fast),0,3,1
ORD-12296,CUST-2349,2024-01-11,PROD-0094,VitalBotanics Haircare 1,1,51.11,51.11,0.0,51.11,16.72,34.39,North,Wisconsin,Milwaukee,Health & Beauty,Haircare,Vitalbotanics,2024-01-12,2024-01-15,Delivered,0,0,Hub-North-Chicago,3.0,12.02,Consumer,Email Campaign,2024,2024Q1,2024-01,Thursday,0.0,0.6729,3-4 Days (Standard),0,4,1
ORD-25887,CUST-2349,2024-01-25,PROD-0111,SummitPro Sportswear 1,1,290.79,290.79,0.0,290.79,174.67,116.12,North,Wisconsin,Detroit,Sports & Outdoors,Sportswear,Summitpro,2024-01-26,2024-02-03,Delivered,0,0,Hub-North-Chicago,8.0,18.7,Consumer,Email Campaign,2024,2024Q1,2024-01,Thursday,0.0,0.3993,7+ Days (Severe Delay),1,5,1
ORD-25405,CUST-2349,2024-04-06,PROD-0077,GlowLabs Fragrance 1,1,75.69,75.69,0.0,75.69,35.53,40.16,South,North Carolina,Atlanta,Health & Beauty,Fragrance,Glowlabs,2024-04-08,2024-04-12,Delivered,0,0,Hub-South-Atlanta,4.0,17.82,Consumer,Email Campaign,2024,2024Q2,2024-04,Saturday,0.0,0.5306,3-4 Days (Standard),0,6,1
ORD-25102,CUST-2349,2024-04-23,PROD-0086,DermaCare Skincare 1,1,95.76,95.76,0.0,95.76,33.56,62.2,North,Wisconsin,Milwaukee,Health & Beauty,Skincare,Dermacare,2024-04-24,2024-04-25,Delivered,0,0,Hub-North-Chicago,1.0,11.95,Consumer,Email Campaign,2024,2024Q2,2024-04,Tuesday,0.0,0.6495,1-2 Days (Fast),0,7,1
ORD-16109,CUST-2349,2024-08-15,PROD-0038,ApexGear Women's Apparel 1,1,49.19,49.19,0.0,49.19,21.86,27.33,South,Florida,Charlotte,Apparel & Fashion,Women'S Apparel,Apexgear,2024-08-17,2024-08-19,Delivered,0,0,Hub-South-Atlanta,2.0,11.1,Consumer,Email Campaign,2024,2024Q3,2024-08,Thursday,0.0,0.5556,1-2 Days (Fast),0,8,1
ORD-25528,CUST-2350,2023-04-17,PROD-0040,ApexGear Bags & Luggage 1,1,80.94,80.94,8.09,72.85,29.37,43.48,East,New Jersey,Philadelphia,Apparel & Fashion,Bags & Luggage,Apexgear,2023-04-19,2023-04-20,Delivered,0,0,Hub-East-NewYork,1.0,18.49,Consumer,Paid Ads,2023,2023Q2,2023-04,Monday,0.1,0.5968,1-2 Days (Fast),0,1,0
ORD-12937,CUST-2350,2023-05-29,PROD-0106,TrailBlaze Cycling & Action 1,3,50.06,150.18,0.0,150.18,103.29,46.89,South,Georgia,Atlanta,Sports & Outdoors,Cycling & Action,Trailblaze,2023-05-30,2023-06-04,Delivered,0,0,Hub-South-Atlanta,5.0,14.72,Consumer,Paid Ads,2023,2023Q2,2023-05,Monday,0.0,0.3122,5-6 Days (Delayed),0,2,1
ORD-12064,CUST-2350,2023-06-17,PROD-0034,SwiftStyle Bags & Luggage 1,1,23.2,23.2,3.48,19.72,18.1,1.62,North,Wisconsin,Chicago,Apparel & Fashion,Bags & Luggage,Swiftstyle,2023-06-18,2023-06-21,Delivered,0,0,Hub-North-Chicago,3.0,8.06,Consumer,Paid Ads,2023,2023Q2,2023-06,Saturday,0.15,0.0822,3-4 Days (Standard),0,3,1
ORD-18397,CUST-2350,2023-06-30,PROD-0048,AuraHome Furniture & Decor 1,2,403.51,807.02,0.0,807.02,493.54,313.48,West,Washington,Las Vegas,Home & Kitchen,Furniture & Decor,Aurahome,2023-07-02,2023-07-05,Delivered,0,0,Hub-West-Seattle,3.0,13.75,Consumer,Paid Ads,2023,2023Q2,2023-06,Friday,0.0,0.3884,3-4 Days (Standard),0,4,1
ORD-25294,CUST-2350,2023-12-31,PROD-0097,ZenFit Fitness Equipment 1,2,266.5,533.0,0.0,533.0,326.98,206.02,East,Massachusetts,Boston,Sports & Outdoors,Fitness Equipment,Zenfit,2024-01-02,2024-01-07,Delivered,0,0,Hub-East-NewYork,5.0,14.74,Consumer,Paid Ads,2023,2023Q4,2023-12,Sunday,0.0,0.3865,5-6 Days (Delayed),0,5,1
ORD-19371,CUST-2350,2024-03-30,PROD-0028,UrbanChic Bags & Luggage 1,2,116.67,233.34,0.0,233.34,125.06,108.28,East,New Jersey,Boston,Apparel & Fashion,Bags & Luggage,Urbanchic,2024-04-01,2024-04-05,Delivered,0,0,Hub-East-NewYork,4.0,9.34,Consumer,Paid Ads,2024,2024Q1,2024-03,Saturday,0.0,0.464,3-4 Days (Standard),0,6,1
ORD-25000,CUST-2350,2024-04-01,PROD-0031,SwiftStyle Women's Apparel 1,1,60.51,60.51,0.0,60.51,47.2,13.31,North,Illinois,Detroit,Apparel & Fashion,Women'S Apparel,Swiftstyle,2024-04-02,2024-04-04,Delivered,0,0,Hub-North-Chicago,2.0,16.01,Consumer,Paid Ads,2024,2024Q2,2024-04,Monday,0.0,0.22,1-2 Days (Fast),0,7,1
ORD-12542,CUST-2350,2024-05-01,PROD-0050,AuraHome Bedding 1,1,224.37,224.37,11.22,213.15,112.8,100.35,East,Pennsylvania,New York,Home & Kitchen,Bedding,Aurahome,2024-05-02,2024-05-05,Delivered,0,0,Hub-East-NewYork,3.0,12.71,Consumer,Paid Ads,2024,2024Q2,2024-05,Wednesday,0.05,0.4708,3-4 Days (Standard),0,8,1
ORD-12462,CUST-2351,2023-10-23,PROD-0007,OmniVolt Laptops 1,2,447.09,894.18,89.42,804.76,697.46,107.3,North,Ohio,Columbus,Electronics,Laptops,Omnivolt,2023-10-24,2023-10-29,Delivered,0,0,Hub-North-Chicago,5.0,19.06,Consumer,Referral,2023,2023Q4,2023-10,Monday,0.1,0.1333,5-6 Days (Delayed),0,1,0
ORD-21935,CUST-2351,2024-07-12,PROD-0001,TechNova Smartphones 1,1,268.31,268.31,40.25,228.06,205.55,22.51,South,North Carolina,Atlanta,Electronics,Smartphones,Technova,2024-07-14,2024-07-18,Delivered,0,1,Hub-South-Atlanta,4.0,20.48,Consumer,Referral,2024,2024Q3,2024-07,Friday,0.15,0.0987,3-4 Days (Standard),0,2,1
ORD-22939,CUST-2352,2023-12-20,PROD-0028,UrbanChic Bags & Luggage 1,1,116.67,116.67,0.0,116.67,62.53,54.14,West,Oregon,San Francisco,Apparel & Fashion,Bags & Luggage,Urbanchic,2023-12-21,2023-12-26,Delivered,0,0,Hub-West-Seattle,5.0,18.64,Small Business,Social Media,2023,2023Q4,2023-12,Wednesday,0.0,0.464,5-6 Days (Delayed),0,1,0
ORD-16953,CUST-2352,2024-08-15,PROD-0069,CozyNest Furniture & Decor 1,3,99.15,297.45,0.0,297.45,150.24,147.21,North,Illinois,Chicago,Home & Kitchen,Furniture & Decor,Cozynest,2024-08-17,2024-08-22,Delivered,0,0,Hub-North-Chicago,5.0,15.2,Small Business,Social Media,2024,2024Q3,2024-08,Thursday,0.0,0.4949,5-6 Days (Delayed),0,2,1
ORD-13080,CUST-2353,2023-09-02,PROD-0102,ZenFit Cycling & Action 1,1,204.04,204.04,40.81,163.23,137.44,25.79,North,Wisconsin,Milwaukee,Sports & Outdoors,Cycling & Action,Zenfit,2023-09-03,2023-09-08,Delivered,0,0,Hub-North-Chicago,5.0,12.49,Consumer,Organic Search,2023,2023Q3,2023-09,Saturday,0.2,0.158,5-6 Days (Delayed),0,1,0
ORD-15023,CUST-2353,2024-07-06,PROD-0040,ApexGear Bags & Luggage 1,1,80.94,80.94,0.0,80.94,29.37,51.57,North,Illinois,Detroit,Apparel & Fashion,Bags & Luggage,Apexgear,2024-07-08,2024-07-09,Delivered,0,0,Hub-North-Chicago,1.0,11.11,Consumer,Organic Search,2024,2024Q3,2024-07,Saturday,0.0,0.6371,1-2 Days (Fast),0,2,1
ORD-24906,CUST-2353,2024-10-28,PROD-0112,SummitPro Cycling & Action 1,3,419.56,1258.68,0.0,1258.68,722.64,536.04,North,Wisconsin,Columbus,Sports & Outdoors,Cycling & Action,Summitpro,2024-10-29,2024-11-02,Delivered,0,0,Hub-North-Chicago,4.0,13.07,Consumer,Organic Search,2024,2024Q4,2024-10,Monday,0.0,0.4259,3-4 Days (Standard),0,3,1
ORD-18000,CUST-2353,2024-11-03,PROD-0036,ApexGear Men's Apparel 1,1,187.52,187.52,0.0,187.52,65.98,121.54,West,Nevada,Las Vegas,Apparel & Fashion,Men'S Apparel,Apexgear,2024-11-04,2024-11-09,Delivered,0,0,Hub-West-Seattle,5.0,18.16,Consumer,Organic Search,2024,2024Q4,2024-11,Sunday,0.0,0.6481,5-6 Days (Delayed),0,4,1
ORD-12459,CUST-2354,2023-10-28,PROD-0011,PulseAudio Smartphones 1,1,532.49,532.49,79.87,452.62,312.24,140.38,East,Pennsylvania,New York,Electronics,Smartphones,Pulseaudio,2023-10-29,2023-11-01,Delivered,0,0,Hub-East-NewYork,3.0,13.95,Consumer,Referral,2023,2023Q4,2023-10,Saturday,0.15,0.3101,3-4 Days (Standard),0,1,0
ORD-21568,CUST-2354,2024-03-31,PROD-0100,ZenFit Outdoor Gear 2,1,60.25,60.25,6.03,54.22,38.9,15.32,South,North Carolina,Dallas,Sports & Outdoors,Outdoor Gear,Zenfit,2024-04-01,2024-04-04,Delivered,0,0,Hub-South-Atlanta,3.0,15.25,Consumer,Referral,2024,2024Q1,2024-03,Sunday,0.1001,0.2826,3-4 Days (Standard),0,2,1
ORD-14217,CUST-2354,2024-04-04,PROD-0006,OmniVolt Smartphones 1,1,728.29,728.29,0.0,728.29,568.07,160.22,North,Illinois,Detroit,Electronics,Smartphones,Omnivolt,2024-04-06,2024-04-09,Delivered,0,0,Hub-North-Chicago,3.0,20.02,Consumer,Referral,2024,2024Q2,2024-04,Thursday,0.0,0.22,3-4 Days (Standard),0,3,1
ORD-11043,CUST-2355,2023-05-29,PROD-0051,AuraHome Bedding 2,1,142.92,142.92,0.0,142.92,97.01,45.91,South,Florida,Atlanta,Home & Kitchen,Bedding,Aurahome,2023-05-30,2023-06-03,Delivered,0,0,Hub-South-Atlanta,4.0,14.58,Consumer,Paid Ads,2023,2023Q2,2023-05,Monday,0.0,0.3212,3-4 Days (Standard),0,1,0
ORD-23820,CUST-2355,2023-06-10,PROD-0013,PulseAudio Audio & Headphones 1,3,261.04,783.12,0.0,783.12,480.81,302.31,North,Michigan,Chicago,Electronics,Audio & Headphones,Pulseaudio,2023-06-11,2023-06-14,Delivered,0,0,Hub-North-Chicago,3.0,11.25,Consumer,Paid Ads,2023,2023Q2,2023-06,Saturday,0.0,0.386,3-4 Days (Standard),0,2,1
ORD-23590,CUST-2355,2023-09-27,PROD-0047,AuraHome Cookware 1,1,328.85,328.85,49.33,279.52,218.17,61.35,North,Ohio,Columbus,Home & Kitchen,Cookware,Aurahome,2023-09-28,2023-09-30,Returned,1,0,Hub-North-Chicago,2.0,10.42,Consumer,Paid Ads,2023,2023Q3,2023-09,Wednesday,0.15,0.2195,1-2 Days (Fast),0,3,1
ORD-22305,CUST-2355,2024-03-30,PROD-0117,VeloSprint Sportswear 2,2,353.77,707.54,35.38,672.16,367.98,304.18,North,Wisconsin,Columbus,Sports & Outdoors,Sportswear,Velosprint,2024-03-31,2024-04-02,Delivered,0,0,Hub-North-Chicago,2.0,11.35,Consumer,Paid Ads,2024,2024Q1,2024-03,Saturday,0.05,0.4525,1-2 Days (Fast),0,4,1
ORD-23443,CUST-2355,2024-04-14,PROD-0106,TrailBlaze Cycling & Action 1,2,50.06,100.12,15.02,85.1,68.86,16.24,North,Michigan,Columbus,Sports & Outdoors,Cycling & Action,Trailblaze,2024-04-16,2024-04-21,Delivered,0,0,Hub-North-Chicago,5.0,14.15,Consumer,Paid Ads,2024,2024Q2,2024-04,Sunday,0.15,0.1908,5-6 Days (Delayed),0,5,1
ORD-10483,CUST-2355,2024-04-16,PROD-0013,PulseAudio Audio & Headphones 1,1,261.04,261.04,52.21,208.83,160.27,48.56,West,Washington,Portland,Electronics,Audio & Headphones,Pulseaudio,2024-04-18,2024-04-20,Delivered,0,0,Hub-West-Seattle,2.0,9.39,Consumer,Paid Ads,2024,2024Q2,2024-04,Tuesday,0.2,0.2325,1-2 Days (Fast),0,6,1
ORD-12662,CUST-2355,2024-11-29,PROD-0052,AuraHome Small Appliances 1,1,475.12,475.12,0.0,475.12,318.79,156.33,West,California,Portland,Home & Kitchen,Small Appliances,Aurahome,2024-12-01,2024-12-05,Delivered,0,0,Hub-West-Seattle,4.0,8.95,Consumer,Paid Ads,2024,2024Q4,2024-11,Friday,0.0,0.329,3-4 Days (Standard),0,7,1
ORD-23643,CUST-2356,2023-12-23,PROD-0100,ZenFit Outdoor Gear 2,1,60.25,60.25,6.03,54.22,38.9,15.32,East,Pennsylvania,Newark,Sports & Outdoors,Outdoor Gear,Zenfit,2023-12-25,2023-12-29,Delivered,0,0,Hub-East-NewYork,4.0,12.46,Consumer,Organic Search,2023,2023Q4,2023-12,Saturday,0.1001,0.2826,3-4 Days (Standard),0,1,0
ORD-19238,CUST-2357,2024-01-16,PROD-0051,AuraHome Bedding 2,1,142.92,142.92,7.15,135.77,97.01,38.76,West,Oregon,San Francisco,Home & Kitchen,Bedding,Aurahome,2024-01-18,2024-01-22,Delivered,0,0,Hub-West-Seattle,4.0,17.37,Small Business,Paid Ads,2024,2024Q1,2024-01,Tuesday,0.05,0.2855,3-4 Days (Standard),0,1,0
ORD-21601,CUST-2357,2024-02-10,PROD-0099,ZenFit Outdoor Gear 1,2,207.67,415.34,0.0,415.34,262.4,152.94,East,New York,Philadelphia,Sports & Outdoors,Outdoor Gear,Zenfit,2024-02-11,2024-02-13,Delivered,0,0,Hub-East-NewYork,2.0,12.74,Small Business,Paid Ads,2024,2024Q1,2024-02,Saturday,0.0,0.3682,1-2 Days (Fast),0,2,1
ORD-20350,CUST-2357,2024-05-26,PROD-0061,HavenCraft Cookware 1,1,380.88,380.88,0.0,380.88,178.23,202.65,North,Illinois,Columbus,Home & Kitchen,Cookware,Havencraft,2024-05-28,2024-05-30,Delivered,0,0,Hub-North-Chicago,2.0,14.11,Small Business,Paid Ads,2024,2024Q2,2024-05,Sunday,0.0,0.5321,1-2 Days (Fast),0,3,1
ORD-19155,CUST-2358,2023-08-21,PROD-0075,GlowLabs Skincare 2,1,89.14,89.14,0.0,89.14,46.48,42.66,East,Massachusetts,New York,Health & Beauty,Skincare,Glowlabs,2023-08-23,2023-08-26,Delivered,0,0,Hub-East-NewYork,3.0,19.97,Corporate,Organic Search,2023,2023Q3,2023-08,Monday,0.0,0.4786,3-4 Days (Standard),0,1,0
ORD-25006,CUST-2358,2023-09-26,PROD-0053,AuraHome Small Appliances 2,1,321.95,321.95,48.29,273.66,186.14,87.52,West,Nevada,Seattle,Home & Kitchen,Small Appliances,Aurahome,2023-09-28,2023-10-05,Delivered,0,0,Hub-West-Seattle,7.0,15.14,Corporate,Organic Search,2023,2023Q3,2023-09,Tuesday,0.15,0.3198,7+ Days (Severe Delay),1,2,1
ORD-12981,CUST-2358,2023-12-11,PROD-0018,SoundPeak Laptops 1,1,592.18,592.18,0.0,592.18,362.11,230.07,East,New Jersey,Boston,Electronics,Laptops,Soundpeak,2023-12-13,2023-12-16,Delivered,0,0,Hub-East-NewYork,3.0,9.23,Corporate,Organic Search,2023,2023Q4,2023-12,Monday,0.0,0.3885,3-4 Days (Standard),0,3,1
ORD-23544,CUST-2358,2024-03-16,PROD-0027,UrbanChic Footwear 2,1,236.03,236.03,0.0,236.03,83.61,152.42,West,Oregon,San Francisco,Apparel & Fashion,Footwear,Urbanchic,2024-03-18,2024-03-21,Delivered,0,0,Hub-West-Seattle,3.0,18.64,Corporate,Organic Search,2024,2024Q1,2024-03,Saturday,0.0,0.6458,3-4 Days (Standard),0,4,1
ORD-10384,CUST-2358,2024-07-20,PROD-0023,UrbanChic Men's Apparel 1,1,136.85,136.85,34.21,102.64,76.32,26.32,East,New York,Boston,Apparel & Fashion,Men'S Apparel,Urbanchic,2024-07-21,2024-07-23,Delivered,0,0,Hub-East-NewYork,2.0,8.38,Corporate,Organic Search,2024,2024Q3,2024-07,Saturday,0.25,0.2564,1-2 Days (Fast),0,5,1
ORD-25638,CUST-2358,2024-07-21,PROD-0025,UrbanChic Women's Apparel 2,1,76.89,76.89,3.84,73.05,28.76,44.29,East,New Jersey,Philadelphia,Apparel & Fashion,Women'S Apparel,Urbanchic,2024-07-23,2024-07-26,Delivered,0,0,Hub-East-NewYork,3.0,20.13,Corporate,Organic Search,2024,2024Q3,2024-07,Sunday,0.0499,0.6063,3-4 Days (Standard),0,6,1
ORD-17780,CUST-2359,2024-07-02,PROD-0081,PureEssence Haircare 1,1,158.12,158.12,15.81,142.31,63.01,79.3,East,Pennsylvania,Boston,Health & Beauty,Haircare,Pureessence,2024-07-04,2024-07-07,Delivered,0,0,Hub-East-NewYork,3.0,17.2,Consumer,Organic Search,2024,2024Q3,2024-07,Tuesday,0.1,0.5572,3-4 Days (Standard),0,1,0
ORD-10059,CUST-2360,2023-05-31,PROD-0074,GlowLabs Skincare 1,1,36.51,36.51,0.0,36.51,11.65,24.86,North,Michigan,Detroit,Health & Beauty,Skincare,Glowlabs,2023-06-02,2023-06-04,Delivered,0,0,Hub-North-Chicago,2.0,12.18,Consumer,Organic Search,2023,2023Q2,2023-05,Wednesday,0.0,0.6809,1-2 Days (Fast),0,1,0
