customer_id,recency,frequency,monetary,first_order_date,last_order_date,avg_transit_days,return_rate,aov,R_score,F_score,M_score,segment
CUST-2021,220,2,1206.24,2024-03-08,2024-05-19,4.0,0.5,603.12,2,1,3,Dormant
CUST-2023,83,3,759.05,2024-06-02,2024-10-03,3.3333333333333335,0.0,253.02,4,2,2,Potential Loyalists
CUST-2024,270,1,268.31,2024-03-30,2024-03-30,2.0,0.0,268.31,1,1,1,Dormant
CUST-2025,261,2,437.18,2023-11-22,2024-04-08,4.0,0.0,218.59,1,1,1,Dormant
CUST-2026,266,3,1688.6399999999999,2023-09-06,2024-04-03,3.0,0.0,562.88,1,2,3,Dormant
CUST-2027,307,3,1184.3,2023-02-27,2024-02-22,2.6666666666666665,0.0,394.77,1,2,3,Dormant
CUST-2028,247,3,788.9399999999999,2023-09-30,2024-04-22,5.0,0.0,262.98,1,2,2,Dormant
CUST-2029,7,3,543.85,2023-12-21,2024-12-18,3.6666666666666665,0.0,181.28,5,2,1,Potential Loyalists
CUST-2030,392,2,979.53,2023-06-28,2023-11-29,4.5,0.0,489.76,1,1,2,Dormant
CUST-2031,241,7,2129.63,2023-05-14,2024-04-28,3.2857142857142856,0.0,304.23,1,4,4,At Risk
CUST-2032,56,3,952.2,2023-10-23,2024-10-30,2.6666666666666665,0.0,317.4,5,2,2,Potential Loyalists
CUST-2033,151,4,1338.74,2023-11-08,2024-07-27,2.75,0.0,334.68,3,3,3,Loyal Customers
CUST-2034,140,6,1798.88,2023-04-07,2024-08-07,2.8333333333333335,0.0,299.81,3,4,3,Loyal Customers
CUST-2035,43,6,1160.47,2023-11-19,2024-11-12,3.6666666666666665,0.0,193.41,5,4,2,Champions
CUST-2036,334,1,60.25,2024-01-26,2024-01-26,6.0,0.0,60.25,1,1,1,Dormant
CUST-2037,427,1,268.31,2023-10-25,2023-10-25,4.0,0.0,268.31,1,1,1,Dormant
CUST-2038,190,3,389.07,2024-01-03,2024-06-18,3.6666666666666665,0.0,129.69,2,2,1,Dormant
CUST-2039,275,2,210.43,2023-08-14,2024-03-25,3.0,0.0,105.22,1,1,1,Dormant
CUST-2040,176,4,1023.14,2023-12-31,2024-07-02,3.25,0.0,255.78,2,3,2,At Risk
CUST-2041,173,4,1868.3,2023-07-28,2024-07-05,3.75,0.0,467.08,3,3,3,Loyal Customers
CUST-2042,134,6,822.21,2023-09-21,2024-08-13,4.666666666666667,0.16666666666666666,137.04,3,4,2,Loyal Customers
CUST-2043,86,5,1095.1399999999999,2023-11-22,2024-09-30,2.8,0.0,219.03,4,3,2,Loyal Customers
CUST-2045,193,7,3030.76,2023-08-31,2024-06-15,3.4285714285714284,0.0,432.97,2,4,4,At Risk
CUST-2046,64,5,1547.22,2023-06-01,2024-10-22,4.2,0.0,309.44,5,3,3,Loyal Customers
CUST-2047,172,5,2528.6099999999997,2023-10-06,2024-07-06,3.4,0.2,505.72,3,3,4,Loyal Customers
CUST-2048,360,3,645.21,2023-05-08,2023-12-31,3.3333333333333335,0.0,215.07,1,2,2,Dormant
CUST-2049,111,8,3399.16,2023-07-28,2024-09-05,3.5,0.0,424.9,4,4,5,Champions
CUST-2050,273,1,114.97,2024-03-27,2024-03-27,4.0,0.0,114.97,1,1,1,Dormant
CUST-2051,74,4,1044.11,2024-01-31,2024-10-12,2.25,0.0,261.03,5,3,2,Loyal Customers
CUST-2052,262,2,917.85,2024-02-13,2024-04-07,2.0,0.0,458.92,1,1,2,Dormant
CUST-2053,325,1,316.24,2024-02-04,2024-02-04,4.0,0.0,316.24,1,1,1,Dormant
CUST-2054,590,1,102.65,2023-05-15,2023-05-15,7.0,0.0,102.65,1,1,1,Dormant
CUST-2055,158,4,1552.0499999999997,2024-03-17,2024-07-20,3.3333333333333335,0.0,388.01,3,3,3,Loyal Customers
CUST-2056,228,4,1099.67,2023-07-20,2024-05-11,3.5,0.25,274.92,2,3,2,At Risk
CUST-2057,431,2,440.05,2023-10-02,2023-10-21,3.5,0.0,220.02,1,1,1,Dormant
CUST-2058,116,3,556.71,2023-10-18,2024-08-31,2.3333333333333335,0.0,185.57,4,2,1,Potential Loyalists
CUST-2059,239,3,3730.71,2023-06-11,2024-04-30,2.6666666666666665,0.0,1243.57,2,2,5,Dormant
CUST-2060,457,2,485.77,2023-06-16,2023-09-25,3.0,0.0,242.88,1,1,1,Dormant
CUST-2061,222,10,2001.1799999999998,2023-06-06,2024-05-17,2.9,0.1,200.12,2,5,4,At Risk
CUST-2062,29,6,1247.8,2023-02-21,2024-11-26,3.3333333333333335,0.0,207.97,5,4,3,Champions
CUST-2063,215,4,1043.55,2023-12-06,2024-05-24,4.0,0.0,260.89,2,3,2,At Risk
CUST-2064,154,5,1082.42,2023-11-11,2024-07-24,3.5,0.2,216.48,3,3,2,Loyal Customers
CUST-2065,212,6,2150.56,2023-10-30,2024-05-27,3.3333333333333335,0.0,358.43,2,4,4,At Risk
CUST-2066,1,3,768.64,2024-05-21,2024-12-24,3.6666666666666665,0.0,256.21,5,2,2,Potential Loyalists
CUST-2067,273,1,163.23,2024-03-27,2024-03-27,4.0,0.0,163.23,1,1,1,Dormant
CUST-2068,114,1,694.06,2024-09-02,2024-09-02,6.0,0.0,694.06,4,1,2,Potential Loyalists
CUST-2069,226,4,445.40999999999997,2023-05-04,2024-05-13,5.75,0.25,111.35,2,3,1,At Risk
CUST-2070,231,3,1236.55,2023-11-12,2024-05-08,5.5,0.0,412.18,2,2,3,Dormant
CUST-2071,264,1,419.38,2024-04-05,2024-04-05,3.0,0.0,419.38,1,1,1,Dormant
CUST-2072,187,6,729.5899999999999,2023-05-11,2024-06-21,3.1666666666666665,0.0,121.6,2,4,2,At Risk
CUST-2073,144,4,3849.08,2023-05-21,2024-08-03,3.25,0.0,962.27,3,3,5,Loyal Customers
CUST-2074,168,4,801.02,2023-08-28,2024-07-10,5.0,0.25,200.26,3,3,2,Loyal Customers
CUST-2075,193,2,690.06,2024-02-02,2024-06-15,4.0,0.0,345.03,2,1,2,Dormant
CUST-2076,261,2,648.47,2023-11-06,2024-04-08,2.5,0.0,324.24,1,1,2,Dormant
CUST-2077,178,3,319.67,2023-10-12,2024-06-30,3.3333333333333335,0.0,106.56,2,2,1,Dormant
CUST-2078,146,3,293.47,2023-07-18,2024-08-01,2.3333333333333335,0.0,97.82,3,2,1,Potential Loyalists
CUST-2079,207,2,1251.97,2024-02-26,2024-06-01,2.0,0.0,625.98,2,1,3,Dormant
CUST-2080,178,7,1285.8700000000001,2023-10-28,2024-06-30,3.4285714285714284,0.0,183.7,2,4,3,At Risk
CUST-2081,268,4,1224.26,2023-02-11,2024-04-01,2.75,0.0,306.06,1,3,3,At Risk
CUST-2082,282,2,292.21,2024-01-24,2024-03-18,3.5,0.0,146.1,1,1,1,Dormant
CUST-2083,115,5,1270.58,2023-07-29,2024-09-01,4.0,0.0,254.12,4,3,3,Loyal Customers
CUST-2084,101,2,517.99,2023-01-12,2024-09-15,2.5,0.0,259.0,4,1,1,Potential Loyalists
CUST-2085,233,5,1516.99,2023-05-23,2024-05-06,3.4,0.0,303.4,2,3,3,At Risk
CUST-2086,205,5,1606.69,2023-10-10,2024-06-03,3.6,0.0,321.34,2,3,3,At Risk
CUST-2087,88,2,387.66,2024-04-28,2024-09-28,2.0,0.0,193.83,4,1,1,Potential Loyalists
CUST-2088,74,9,2910.86,2023-11-01,2024-10-12,3.2222222222222223,0.0,323.43,5,5,4,Champions
CUST-2089,145,5,1050.35,2023-04-01,2024-08-02,4.0,0.0,210.07,3,3,2,Loyal Customers
CUST-2090,182,4,243.78,2024-03-22,2024-06-26,4.25,0.0,60.94,2,3,1,At Risk
CUST-2091,147,3,1165.4099999999999,2023-05-25,2024-07-31,4.0,0.0,388.47,3,2,2,Potential Loyalists
CUST-2092,23,4,1941.58,2023-07-26,2024-12-02,2.75,0.0,485.4,5,3,3,Loyal Customers
CUST-2093,127,6,1272.1399999999999,2023-10-07,2024-08-20,3.8,0.0,212.02,3,4,3,Loyal Customers
CUST-2094,279,2,372.59,2024-02-18,2024-03-21,3.0,0.0,186.3,1,1,1,Dormant
CUST-2095,293,4,873.9200000000001,2023-11-21,2024-03-07,2.0,0.0,218.48,1,3,2,At Risk
CUST-2096,128,1,94.85,2024-08-19,2024-08-19,4.0,0.0,94.85,3,1,1,Potential Loyalists
CUST-2097,228,3,835.93,2023-05-13,2024-05-11,3.6666666666666665,0.0,278.64,2,2,2,Dormant
CUST-2098,117,3,1071.81,2024-03-28,2024-08-30,3.0,0.0,357.27,4,2,2,Potential Loyalists
CUST-2099,74,7,2198.24,2023-10-17,2024-10-12,3.142857142857143,0.0,314.03,5,4,4,Champions
CUST-2100,191,1,310.81,2024-06-17,2024-06-17,3.0,0.0,310.81,2,1,1,Dormant
CUST-2101,144,4,1282.92,2023-06-14,2024-08-03,4.0,0.25,320.73,3,3,3,Loyal Customers
CUST-2102,221,1,414.9,2024-05-18,2024-05-18,6.0,0.0,414.9,2,1,1,Dormant
CUST-2103,31,3,575.62,2024-01-14,2024-11-24,3.0,0.0,191.87,5,2,1,Potential Loyalists
CUST-2104,145,4,1370.4899999999998,2023-07-16,2024-08-02,2.5,0.0,342.62,3,3,3,Loyal Customers
CUST-2105,52,5,923.94,2023-08-20,2024-11-03,4.4,0.0,184.79,5,3,2,Loyal Customers
CUST-2106,282,4,4267.4400000000005,2023-08-11,2024-03-18,3.75,0.0,1066.86,1,3,5,At Risk
CUST-2107,154,4,1877.31,2023-10-28,2024-07-24,3.75,0.0,469.33,3,3,3,Loyal Customers
CUST-2108,189,6,2567.14,2023-08-11,2024-06-19,3.1666666666666665,0.0,427.86,2,4,4,At Risk
CUST-2109,332,2,283.15999999999997,2023-09-11,2024-01-28,4.5,0.0,141.58,1,1,1,Dormant
CUST-2110,206,3,910.41,2023-10-28,2024-06-02,2.6666666666666665,0.0,303.47,2,2,2,Dormant
CUST-2111,174,1,347.03,2024-07-04,2024-07-04,4.0,0.0,347.03,3,1,1,Potential Loyalists
CUST-2112,143,5,1905.21,2023-03-30,2024-08-04,3.8,0.0,381.04,3,3,3,Loyal Customers
CUST-2113,221,3,759.9499999999999,2023-07-01,2024-05-18,3.6666666666666665,0.0,253.32,2,2,2,Dormant
CUST-2114,93,3,3476.88,2024-04-26,2024-09-23,3.3333333333333335,0.0,1158.96,4,2,5,Potential Loyalists
CUST-2115,20,3,530.23,2023-08-30,2024-12-05,2.6666666666666665,0.0,176.74,5,2,1,Potential Loyalists
CUST-2116,486,1,708.09,2023-08-27,2023-08-27,3.0,0.0,708.09,1,1,2,Dormant
CUST-2117,255,2,488.83,2023-05-03,2024-04-14,4.5,0.0,244.42,1,1,1,Dormant
CUST-2118,96,3,701.5,2023-05-09,2024-09-20,2.6666666666666665,0.0,233.83,4,2,2,Potential Loyalists
CUST-2119,296,8,2280.64,2023-03-14,2024-03-04,3.25,0.125,285.08,1,4,4,At Risk
CUST-2120,97,7,2508.12,2023-03-06,2024-09-19,2.7142857142857144,0.0,358.3,4,4,4,Champions
CUST-2121,100,3,952.49,2023-10-21,2024-09-16,2.6666666666666665,0.0,317.5,4,2,2,Potential Loyalists
CUST-2122,268,1,46.4,2024-04-01,2024-04-01,5.0,0.0,46.4,1,1,1,Dormant
CUST-2123,232,3,897.6700000000001,2023-11-29,2024-05-07,3.0,0.0,299.22,2,2,2,Dormant
CUST-2124,165,2,967.78,2024-04-16,2024-07-13,4.0,0.0,483.89,3,1,2,Potential Loyalists
CUST-2125,110,5,2211.76,2023-07-05,2024-09-06,4.4,0.0,442.35,4,3,4,Loyal Customers
CUST-2126,76,2,1266.79,2024-02-12,2024-10-10,3.5,0.0,633.4,5,1,3,Potential Loyalists
CUST-2128,481,2,1760.73,2023-05-25,2023-09-01,3.0,0.0,880.36,1,1,3,Dormant
CUST-2129,285,4,1262.23,2023-10-01,2024-03-15,2.5,0.0,315.56,1,3,3,At Risk
CUST-2130,63,3,719.6500000000001,2023-09-15,2024-10-23,4.0,0.0,239.88,5,2,2,Potential Loyalists
CUST-2131,577,1,331.18,2023-05-28,2023-05-28,3.0,0.0,331.18,1,1,1,Dormant
CUST-2132,110,3,319.27,2024-03-29,2024-09-06,2.6666666666666665,0.3333333333333333,106.42,4,2,1,Potential Loyalists
CUST-2133,165,4,704.9300000000001,2023-10-16,2024-07-13,4.25,0.0,176.23,3,3,2,Loyal Customers
CUST-2134,117,3,835.72,2023-05-25,2024-08-30,4.0,0.0,278.57,4,2,2,Potential Loyalists
CUST-2135,120,5,1663.79,2023-06-15,2024-08-27,3.2,0.0,332.76,4,3,3,Loyal Customers
CUST-2137,56,3,451.08,2023-09-05,2024-10-30,4.666666666666667,0.0,150.36,5,2,1,Potential Loyalists
CUST-2138,329,2,413.25,2023-12-24,2024-01-31,3.5,0.0,206.62,1,1,1,Dormant
CUST-2139,93,7,2305.17,2023-05-10,2024-09-23,4.428571428571429,0.0,329.31,4,4,4,Champions
CUST-2140,109,6,992.44,2023-09-15,2024-09-07,3.3333333333333335,0.0,165.41,4,4,2,Champions
CUST-2141,113,5,2132.59,2024-02-05,2024-09-03,3.0,0.0,426.52,4,3,4,Loyal Customers
CUST-2142,370,4,1664.99,2023-05-31,2023-12-21,3.25,0.0,416.25,1,3,3,At Risk
CUST-2143,161,2,4346.87,2024-07-13,2024-07-17,2.5,0.0,2173.44,3,1,5,Potential Loyalists
CUST-2144,270,2,492.68,2023-10-20,2024-03-30,7.0,0.0,246.34,1,1,1,Dormant
CUST-2146,227,4,2663.46,2023-04-10,2024-05-12,3.75,0.5,665.86,2,3,4,At Risk
CUST-2147,204,5,710.47,2023-08-02,2024-06-04,4.2,0.0,142.09,2,3,2,At Risk
CUST-2148,105,4,670.29,2023-08-27,2024-09-11,3.5,0.25,167.57,4,3,2,Loyal Customers
CUST-2149,113,7,1803.8400000000001,2023-09-21,2024-09-03,3.0,0.0,257.69,4,4,3,Champions
CUST-2150,109,2,604.3,2024-08-06,2024-09-07,2.5,0.0,302.15,4,1,1,Potential Loyalists
CUST-2151,181,1,99.15,2024-06-27,2024-06-27,5.0,0.0,99.15,2,1,1,Dormant
CUST-2152,204,6,2596.1000000000004,2023-11-27,2024-06-04,3.6666666666666665,0.0,432.68,2,4,4,At Risk
CUST-2153,182,5,3757.32,2024-01-20,2024-06-26,3.4,0.0,751.46,2,3,5,At Risk
CUST-2154,123,4,451.48,2024-04-05,2024-08-24,4.75,0.0,112.87,4,3,1,Loyal Customers
CUST-2155,156,4,1670.52,2024-02-10,2024-07-22,2.25,0.0,417.63,3,3,3,Loyal Customers
CUST-2156,198,5,2813.81,2023-10-22,2024-06-10,4.2,0.4,562.76,2,3,4,At Risk
CUST-2157,165,4,947.4000000000001,2023-11-13,2024-07-13,3.5,0.0,236.85,3,3,2,Loyal Customers
CUST-2158,193,5,1286.23,2023-06-10,2024-06-15,2.8,0.0,257.25,2,3,3,At Risk
CUST-2159,92,6,1219.6399999999999,2023-02-16,2024-09-24,3.5,0.16666666666666666,203.27,4,4,3,Champions
CUST-2160,163,7,1934.51,2023-11-25,2024-07-15,3.7142857142857144,0.0,276.36,3,4,3,Loyal Customers
CUST-2161,172,3,510.11,2023-10-29,2024-07-06,3.3333333333333335,0.0,170.04,3,2,1,Potential Loyalists
CUST-2162,165,2,1170.99,2023-10-05,2024-07-13,3.5,0.0,585.5,3,1,2,Potential Loyalists
CUST-2163,126,8,3186.04,2023-06-05,2024-08-21,3.375,0.0,398.26,3,4,4,Loyal Customers
CUST-2164,297,1,1372.2,2024-03-03,2024-03-03,2.0,0.0,1372.2,1,1,3,Dormant
CUST-2165,271,2,624.95,2023-05-23,2024-03-29,5.5,0.5,312.48,1,1,2,Dormant
CUST-2166,246,8,1404.72,2023-02-22,2024-04-23,2.75,0.0,175.59,1,4,3,At Risk
CUST-2167,250,5,1013.12,2023-10-26,2024-04-19,2.2,0.0,202.62,1,3,2,At Risk
CUST-2168,361,2,339.02,2023-08-19,2023-12-30,3.0,0.0,169.51,1,1,1,Dormant
CUST-2169,99,1,46.4,2024-09-17,2024-09-17,3.0,0.0,46.4,4,1,1,Potential Loyalists
CUST-2170,224,5,1832.79,2023-06-23,2024-05-15,3.0,0.0,366.56,2,3,3,At Risk
CUST-2171,281,5,840.87,2023-05-11,2024-03-19,2.8,0.0,168.17,1,3,2,At Risk
CUST-2172,302,3,1244.35,2023-04-25,2024-02-27,3.6666666666666665,0.0,414.78,1,2,3,Dormant
CUST-2173,295,4,2096.16,2023-07-25,2024-03-05,4.5,0.0,524.04,1,3,4,At Risk
CUST-2174,253,2,188.85,2024-02-21,2024-04-16,3.5,0.0,94.42,1,1,1,Dormant
CUST-2175,120,10,3563.5,2023-07-26,2024-08-27,3.1,0.0,356.35,4,5,5,Champions
CUST-2176,107,2,1130.8600000000001,2023-08-04,2024-09-09,2.0,0.0,565.43,4,1,2,Potential Loyalists
CUST-2177,151,7,2387.1,2023-04-19,2024-07-27,3.5714285714285716,0.2857142857142857,341.01,3,4,4,Loyal Customers
CUST-2178,312,4,503.72,2023-08-09,2024-02-17,4.0,0.0,125.93,1,3,1,At Risk
CUST-2179,136,2,2379.68,2023-07-29,2024-08-11,2.5,0.0,1189.84,3,1,4,Potential Loyalists
CUST-2180,30,4,678.34,2023-06-28,2024-11-25,4.25,0.0,169.58,5,3,2,Loyal Customers
CUST-2181,127,2,572.45,2023-11-25,2024-08-20,3.5,0.0,286.23,3,1,1,Potential Loyalists
CUST-2182,160,3,829.0,2024-02-03,2024-07-18,3.0,0.0,276.33,3,2,2,Potential Loyalists
CUST-2183,83,3,455.69,2023-06-24,2024-10-03,3.0,0.3333333333333333,151.9,4,2,1,Potential Loyalists
CUST-2184,290,1,158.12,2024-03-10,2024-03-10,3.0,0.0,158.12,1,1,1,Dormant
CUST-2185,99,3,1469.89,2023-10-08,2024-09-17,2.6666666666666665,0.3333333333333333,489.96,4,2,3,Potential Loyalists
CUST-2186,62,4,2291.4,2024-02-16,2024-10-24,4.0,0.0,572.85,5,3,4,Loyal Customers
CUST-2187,93,3,2503.68,2024-02-05,2024-09-23,2.6666666666666665,0.0,834.56,4,2,4,Potential Loyalists
CUST-2188,148,3,972.47,2024-06-18,2024-07-30,3.0,0.3333333333333333,324.16,3,2,2,Potential Loyalists
CUST-2189,312,3,1310.16,2023-08-12,2024-02-17,3.6666666666666665,0.3333333333333333,436.72,1,2,3,Dormant
CUST-2190,164,6,1423.6,2023-05-13,2024-07-14,3.5,0.16666666666666666,237.27,3,4,3,Loyal Customers
CUST-2191,139,2,501.88,2024-04-14,2024-08-08,3.0,0.0,250.94,3,1,1,Potential Loyalists
CUST-2192,206,2,344.01,2024-03-13,2024-06-02,3.5,0.5,172.0,2,1,1,Dormant
CUST-2193,168,6,1097.71,2023-11-21,2024-07-10,2.5,0.0,182.95,3,4,2,Loyal Customers
CUST-2194,469,2,395.89,2023-09-03,2023-09-13,3.0,0.0,197.94,1,1,1,Dormant
CUST-2195,91,2,339.48,2023-12-10,2024-09-25,4.0,0.0,169.74,4,1,1,Potential Loyalists
CUST-2196,23,3,685.37,2024-09-03,2024-12-02,2.6666666666666665,0.0,228.46,5,2,2,Potential Loyalists
CUST-2197,129,3,1251.75,2024-02-15,2024-08-18,2.6666666666666665,0.0,417.25,3,2,3,Potential Loyalists
CUST-2198,236,3,248.89000000000001,2023-10-03,2024-05-03,3.6666666666666665,0.0,82.96,2,2,1,Dormant
CUST-2199,167,3,1970.8600000000001,2024-01-14,2024-07-11,3.3333333333333335,0.0,656.95,3,2,4,Potential Loyalists
CUST-2200,556,1,95.21,2023-06-18,2023-06-18,2.0,0.0,95.21,1,1,1,Dormant
CUST-2201,193,4,2156.94,2023-12-18,2024-06-15,3.0,0.0,539.24,2,3,4,At Risk
CUST-2202,108,9,2483.04,2023-07-20,2024-09-08,4.125,0.0,275.89,4,5,4,Champions
CUST-2203,95,5,2481.71,2023-06-30,2024-09-21,3.0,0.2,496.34,4,3,4,Loyal Customers
CUST-2205,250,5,1637.13,2023-08-19,2024-04-19,3.6,0.2,327.43,1,3,3,At Risk
CUST-2206,260,1,655.46,2024-04-09,2024-04-09,3.0,0.0,655.46,1,1,2,Dormant
CUST-2207,445,2,1226.6699999999998,2023-05-13,2023-10-07,2.0,0.0,613.33,1,1,3,Dormant
CUST-2208,290,4,3271.2799999999997,2023-07-17,2024-03-10,4.0,0.0,817.82,1,3,5,At Risk
CUST-2209,363,3,1959.77,2023-05-23,2023-12-28,3.3333333333333335,0.0,653.26,1,2,3,Dormant
CUST-2210,241,3,1615.3700000000001,2023-06-02,2024-04-28,2.6666666666666665,0.0,538.46,1,2,3,Dormant
CUST-2211,319,1,116.93,2024-02-10,2024-02-10,7.0,0.0,116.93,1,1,1,Dormant
CUST-2212,302,2,257.23,2023-12-15,2024-02-27,3.5,0.0,128.62,1,1,1,Dormant
CUST-2213,114,8,2940.31,2024-03-04,2024-09-02,4.125,0.0,367.54,4,4,4,Champions
CUST-2214,346,2,294.14,2023-10-31,2024-01-14,3.0,0.0,147.07,1,1,1,Dormant
CUST-2215,167,3,1420.92,2023-10-05,2024-07-11,4.333333333333333,0.0,473.64,3,2,3,Potential Loyalists
CUST-2216,76,4,595.89,2023-04-29,2024-10-10,3.25,0.0,148.97,5,3,1,Loyal Customers
CUST-2217,115,3,1084.98,2024-07-25,2024-09-01,4.333333333333333,0.0,361.66,4,2,2,Potential Loyalists
CUST-2218,647,1,383.5,2023-03-19,2023-03-19,4.0,0.0,383.5,1,1,1,Dormant
CUST-2219,226,3,1505.55,2023-03-26,2024-05-13,4.666666666666667,0.0,501.85,2,2,3,Dormant
CUST-2220,268,4,1808.13,2023-04-13,2024-04-01,4.0,0.25,452.03,1,3,3,At Risk
CUST-2221,268,5,588.6700000000001,2023-12-08,2024-04-01,3.5,0.0,117.73,1,3,1,At Risk
CUST-2223,27,3,2470.98,2023-10-17,2024-11-28,3.0,0.0,823.66,5,2,4,Potential Loyalists
CUST-2224,99,4,1518.36,2024-03-17,2024-09-17,2.25,0.0,379.59,4,3,3,Loyal Customers
CUST-2225,64,2,142.07,2024-06-09,2024-10-22,2.5,0.0,71.04,5,1,1,Potential Loyalists
CUST-2226,259,2,539.35,2023-12-05,2024-04-10,4.0,0.0,269.68,1,1,1,Dormant
CUST-2227,14,2,307.34000000000003,2024-05-11,2024-12-11,3.5,0.5,153.67,5,1,1,Potential Loyalists
CUST-2228,175,4,1733.32,2023-09-02,2024-07-03,3.0,0.0,433.33,3,3,3,Loyal Customers
CUST-2230,273,3,582.72,2023-11-24,2024-03-27,4.666666666666667,0.0,194.24,1,2,1,Dormant
CUST-2231,15,5,1018.91,2023-10-07,2024-12-10,2.4,0.0,203.78,5,3,2,Loyal Customers
CUST-2232,173,4,1732.02,2024-03-22,2024-07-05,3.25,0.0,433.0,3,3,3,Loyal Customers
CUST-2233,375,1,430.17,2023-12-16,2023-12-16,5.0,0.0,430.17,1,1,1,Dormant
CUST-2234,78,5,1035.81,2023-06-03,2024-10-08,2.4,0.0,207.16,5,3,2,Loyal Customers
CUST-2235,21,5,1433.12,2024-01-04,2024-12-04,3.0,0.0,286.62,5,3,3,Loyal Customers
CUST-2236,418,1,710.01,2023-11-03,2023-11-03,3.0,0.0,710.01,1,1,2,Dormant
CUST-2237,47,3,1942.48,2023-06-01,2024-11-08,2.3333333333333335,0.3333333333333333,647.49,5,2,3,Potential Loyalists
CUST-2238,193,3,957.8699999999999,2023-07-06,2024-06-15,2.3333333333333335,0.0,319.29,2,2,2,Dormant
CUST-2239,112,4,656.0,2023-05-07,2024-09-04,2.75,0.25,164.0,4,3,2,Loyal Customers
CUST-2240,86,2,197.19,2023-11-02,2024-09-30,3.0,0.0,98.6,4,1,1,Potential Loyalists
CUST-2241,237,3,703.3199999999999,2024-01-15,2024-05-02,2.0,0.3333333333333333,234.44,2,2,2,Dormant
CUST-2242,255,2,722.6800000000001,2023-09-21,2024-04-14,3.0,0.0,361.34,1,1,2,Dormant
CUST-2243,37,4,856.01,2023-02-26,2024-11-18,3.25,0.0,214.0,5,3,2,Loyal Customers
CUST-2244,342,1,33.95,2024-01-18,2024-01-18,4.0,0.0,33.95,1,1,1,Dormant
CUST-2245,261,6,1948.45,2023-03-01,2024-04-08,3.5,0.0,324.74,1,4,3,At Risk
CUST-2246,219,2,884.65,2023-11-19,2024-05-20,2.5,0.0,442.32,2,1,2,Dormant
CUST-2247,22,6,1814.1999999999998,2023-08-15,2024-12-03,2.5,0.0,302.37,5,4,3,Champions
CUST-2248,216,4,2025.77,2023-05-04,2024-05-23,3.75,0.0,506.44,2,3,4,At Risk
CUST-2249,53,3,1727.56,2023-04-19,2024-11-02,2.0,0.0,575.85,5,2,3,Potential Loyalists
CUST-2250,217,5,2072.6000000000004,2023-10-08,2024-05-22,3.6,0.0,414.52,2,3,4,At Risk
CUST-2251,36,7,1226.54,2023-10-18,2024-11-19,4.142857142857143,0.14285714285714285,175.22,5,4,3,Champions
CUST-2252,167,4,2084.6,2023-05-25,2024-07-11,5.0,0.0,521.15,3,3,4,Loyal Customers
CUST-2253,139,6,3229.32,2023-07-11,2024-08-08,3.3333333333333335,0.0,538.22,3,4,5,Loyal Customers
CUST-2254,117,2,647.59,2024-04-12,2024-08-30,3.0,0.0,323.8,4,1,2,Potential Loyalists
CUST-2255,111,2,552.98,2023-02-10,2024-09-05,2.5,0.0,276.49,4,1,1,Potential Loyalists
CUST-2256,205,2,239.26,2024-05-15,2024-06-03,2.5,0.0,119.63,2,1,1,Dormant
CUST-2257,134,6,1584.69,2023-07-25,2024-08-13,4.0,0.0,264.12,3,4,3,Loyal Customers
CUST-2258,287,2,448.28,2023-08-13,2024-03-13,3.5,0.0,224.14,1,1,1,Dormant
CUST-2259,80,4,356.21999999999997,2023-06-17,2024-10-06,4.0,0.0,89.06,5,3,1,Loyal Customers
CUST-2260,290,3,1440.63,2023-09-01,2024-03-10,5.0,0.0,480.21,1,2,3,Dormant
CUST-2261,217,5,3777.94,2023-10-07,2024-05-22,3.4,0.0,755.59,2,3,5,At Risk
CUST-2262,344,2,695.9100000000001,2023-05-09,2024-01-16,3.5,0.0,347.96,1,1,2,Dormant
CUST-2263,111,4,3830.46,2023-09-27,2024-09-05,3.0,0.0,957.62,4,3,5,Loyal Customers
CUST-2264,43,1,474.36,2024-11-12,2024-11-12,1.0,0.0,474.36,5,1,1,Potential Loyalists
CUST-2265,421,1,532.49,2023-10-31,2023-10-31,4.0,0.0,532.49,1,1,1,Dormant
CUST-2266,33,4,5801.38,2023-08-17,2024-11-22,3.5,0.0,1450.34,5,3,5,Loyal Customers
CUST-2267,401,3,1092.2,2023-04-02,2023-11-20,3.6666666666666665,0.0,364.07,1,2,2,Dormant
CUST-2268,376,1,27.07,2023-12-15,2023-12-15,3.0,0.0,27.07,1,1,1,Dormant
CUST-2269,16,3,315.94,2024-02-01,2024-12-09,2.5,0.0,105.31,5,2,1,Potential Loyalists
CUST-2270,243,1,27.07,2024-04-26,2024-04-26,5.0,0.0,27.07,1,1,1,Dormant
CUST-2271,225,1,2263.15,2024-05-14,2024-05-14,2.0,0.0,2263.15,2,1,4,Dormant
CUST-2272,293,1,135.77,2024-03-07,2024-03-07,3.0,0.0,135.77,1,1,1,Dormant
CUST-2273,86,2,514.62,2023-12-27,2024-09-30,3.5,0.0,257.31,4,1,1,Potential Loyalists
CUST-2274,190,3,866.9300000000001,2023-12-27,2024-06-18,3.0,0.0,288.98,2,2,2,Dormant
CUST-2275,242,3,280.4,2023-10-02,2024-04-27,3.6666666666666665,0.0,93.47,1,2,1,Dormant
CUST-2276,132,7,5886.95,2023-11-06,2024-08-15,3.4285714285714284,0.0,840.99,3,4,5,Loyal Customers
